_sentence,_receivers,time,latitude,longitude,altitude,satellites,battery
"$$UBSEDS2,16:17:58,51.689134,-0.465110,4082,9,1.37*CE83","M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN,G0HDI",16:17:58,51.689134,-0.46511,4082,9,1.37
"$$UBSEDS2,16:18:23,51.684217,-0.460831,4129,9,1.41*BAD4","G8NWC,G6GZH-M,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN,G0HDI",16:18:23,51.684217,-0.460831,4129,9,1.41
"$$UBSEDS2,16:18:23,51.684217,-0.460831,4129,9,1.42*8AB7","G8NWC,G6GZH-M,M0DNY/EMF,M0ZBU,G0TDJ,G6SUQ,G8KNN,G8FJG,G0WXI,G8IMN,G0HDI",16:18:23,51.684217,-0.460831,4129,9,1.42
"$$UBSEDS2,16:18:36,51.681588,-0.458591,4150,9,1.42*1244","G8NWC,G6SUQ,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN,G0HDI",16:18:36,51.681588,-0.458591,4150,9,1.42
"$$UBSEDS2,16:18:49,51.678921,-0.456382,4172,9,1.42*5D4D","G6GZH-M,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN,G0HDI",16:18:49,51.678921,-0.456382,4172,9,1.42
"$$UBSEDS2,16:19:02,51.676212,-0.454101,4194,9,1.38*B14A","G8NWC,G6GZH-M,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN,G0HDI",16:19:02,51.676212,-0.454101,4194,9,1.38
"$$UBSEDS2,16:19:27,51.670849,-0.449732,4228,9,1.43*318A","G8NWC,G8DHE,G6GZH-M,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN,G0HDI",16:19:27,51.670849,-0.449732,4228,9,1.43
"$$UBSEDS2,16:19:27,51.670849,-0.449732,4228,9,1.35*C8DB","G6GZH-M,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,G8FJG,G0WXI,G8IMN,G0HDI",16:19:27,51.670849,-0.449732,4228,9,1.35
"$$UBSEDS2,16:19:40,51.668061,-0.447483,4251,9,1.36*B574","G6SUQ,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,F1OIL,G8FJG,G0HDI,G0WXI,G8IMN,G6GZH-M",16:19:40,51.668061,-0.447483,4251,9,1.36
"$$UBSEDS2,16:19:53,51.665262,-0.445195,4270,9,1.40*7CA3","G8DHE,G6SUQ,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN,G0HDI",16:19:53,51.665262,-0.445195,4270,9,1.4
"$$UBSEDS2,16:20:06,51.662466,-0.442899,4289,9,1.36*FE27","G8DHE,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,G8FJG,G0WXI,G8IMN,G0HDI",16:20:06,51.662466,-0.442899,4289,9,1.36
"$$UBSEDS2,16:20:31,51.657088,-0.438358,4323,9,1.42*EFCC","G8DHE,G6GZH-M,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN,G0HDI",16:20:31,51.657088,-0.438358,4323,9,1.42
"$$UBSEDS2,16:20:31,51.657088,-0.438358,4323,9,1.35*06BC","G8DHE,G6GZH-M,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN,G0HDI",16:20:31,51.657088,-0.438358,4323,9,1.35
"$$UBSEDS2,16:20:44,51.654298,-0.435958,4344,9,1.41*374F","G8DHE,G6GZH-M,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN,G0HDI",16:20:44,51.654298,-0.435958,4344,9,1.41
"$$UBSEDS2,16:20:57,51.651514,-0.433569,4364,9,1.37*6710","G8DHE,G6SUQ,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN",16:20:57,51.651514,-0.433569,4364,9,1.37
"$$UBSEDS2,16:21:10,51.648719,-0.431156,4386,9,1.39*FD3A","G8DHE,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN",16:21:10,51.648719,-0.431156,4386,9,1.39
"$$UBSEDS2,16:21:35,51.643349,-0.426383,4429,9,1.35*8687","G6GZH-M,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN,G6SUQ",16:21:35,51.643349,-0.426383,4429,9,1.35
"$$UBSEDS2,16:21:35,51.643349,-0.426383,4429,9,1.39*470B","G8DHE,G6SUQ,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN,G6GZH-M",16:21:35,51.643349,-0.426383,4429,9,1.39
"$$UBSEDS2,16:21:48,51.640561,-0.423901,4450,8,1.38*96DB","G8DHE,G6GZH-M,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN",16:21:48,51.640561,-0.423901,4450,8,1.38
"$$UBSEDS2,16:22:01,51.637775,-0.421393,4471,8,1.38*88EB","G6SUQ,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,F1OIL,G8FJG,G0HDI,G0WXI,G8IMN,G6GZH-M",16:22:01,51.637775,-0.421393,4471,8,1.38
"$$UBSEDS2,16:22:14,51.634991,-0.418872,4491,8,1.38*EE18","G8DHE,G6GZH-M,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN,G0HDI",16:22:14,51.634991,-0.418872,4491,8,1.38
"$$UBSEDS2,16:22:39,51.629679,-0.414027,4534,8,1.42*2EF4","G6SUQ,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN,G0HDI",16:22:39,51.629679,-0.414027,4534,8,1.42
"$$UBSEDS2,16:22:39,51.629679,-0.414027,4534,8,1.40*0EB6","G8DHE,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,F1OIL,G0WXI,G8IMN,G0HDI",16:22:39,51.629679,-0.414027,4534,8,1.4
"$$UBSEDS2,16:22:52,51.626894,-0.411488,4553,8,1.34*D08A","G6SUQ,M0ZBU,G0TDJ,G8KNN,G8FJG,G0WXI,G8IMN,G0HDI",16:22:52,51.626894,-0.411488,4553,8,1.34
"$$UBSEDS2,16:23:05,51.624132,-0.408956,4570,8,1.39*A1B7","G8DHE,G6SUQ,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,F1OIL,G8FJG,G0HDI,G0WXI,G8IMN,G6GZH-M",16:23:05,51.624132,-0.408956,4570,8,1.39
"$$UBSEDS2,16:23:18,51.621360,-0.406452,4590,8,1.40*A39F","G6SUQ,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN,G0HDI",16:23:18,51.62136,-0.406452,4590,8,1.4
"$$UBSEDS2,16:23:31,51.616076,-0.401444,4631,8,1.42*7035","G6SUQ,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,F1OIL,G8FJG,G0HDI,G0WXI,G8IMN,G6GZH-M",16:23:31,51.616076,-0.401444,4631,8,1.42
"$$UBSEDS2,16:23:44,51.613330,-0.398860,4652,8,1.41*5CAF","G6SUQ,M0DNY/EMF,G6GZH-M,M0ZBU,G0TDJ,G8KNN,G8FJG,G0WXI,G8IMN,G0HDI",16:23:44,51.61333,-0.39886,4652,8,1.41
"$$UBSEDS2,16:23:56,51.613330,-0.398860,4652,8,1.40*DB32","G8NWC,G6SUQ,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN,G0HDI",16:23:56,51.61333,-0.39886,4652,8,1.4
"$$UBSEDS2,16:24:09,51.610613,-0.396258,4674,10,1.42*6D78","G8NWC,G6GZH-M,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN,G6SUQ",16:24:09,51.610613,-0.396258,4674,10,1.42
"$$UBSEDS2,16:24:22,51.607873,-0.393684,4694,10,1.42*71CE","G8DHE,G6SUQ,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN",16:24:22,51.607873,-0.393684,4694,10,1.42
"$$UBSEDS2,16:24:35,51.605120,-0.391107,4713,10,1.40*BD75","G8NWC,G6GZH-M,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN,G6SUQ",16:24:35,51.60512,-0.391107,4713,10,1.4
"$$UBSEDS2,16:24:48,51.602368,-0.388544,4732,10,1.40*BD30","G8NWC,G6SUQ,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN,G6GZH-M",16:24:48,51.602368,-0.388544,4732,10,1.4
"$$UBSEDS2,16:25:01,51.599624,-0.385929,4752,10,1.41*AF97","G8NWC,G8DHE,G6GZH-M,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN,G6SUQ",16:25:01,51.599624,-0.385929,4752,10,1.41
"$$UBSEDS2,16:25:14,51.596895,-0.383259,4771,10,1.41*CB3B","G8NWC,G6GZH-M,M0DNY/EMF,G0TDJ,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN,G6SUQ",16:25:14,51.596895,-0.383259,4771,10,1.41
"$$UBSEDS2,16:25:27,51.594144,-0.380518,4792,10,1.38*BFEA","G8NWC,G6GZH-M,M0ZBU,G0TDJ,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN,G6SUQ",16:25:27,51.594144,-0.380518,4792,10,1.38
"$$UBSEDS2,16:25:40,51.591389,-0.377810,4812,10,1.41*311F","G8NWC,G6GZH-M,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN,G6SUQ",16:25:40,51.591389,-0.37781,4812,10,1.41
"$$UBSEDS2,16:25:53,51.588612,-0.375111,4833,10,1.37*D397","F4FWT-1,G8NWC,G8DHE,G6SUQ,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN",16:25:53,51.588612,-0.375111,4833,10,1.37
"$$UBSEDS2,16:26:06,51.585839,-0.372383,4857,10,1.39*C068","F4FWT-1,G8NWC,G6SUQ,M0ZBU,G0TDJ,G8KNN,F1OIL,G8FJG,G0WXI",16:26:06,51.585839,-0.372383,4857,10,1.39
"$$UBSEDS2,16:26:19,51.583040,-0.369588,4879,10,1.38*A42F","F4FWT-1,G8DHE,G6GZH-M,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,F1OIL,G8FJG,G0WXI,G6SUQ",16:26:19,51.58304,-0.369588,4879,10,1.38
"$$UBSEDS2,16:26:32,51.580224,-0.366758,4901,10,1.37*E204","F4FWT-1,G8NWC,G8DHE,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,F1OIL,G8FJG,G0WXI",16:26:32,51.580224,-0.366758,4901,10,1.37
"$$UBSEDS2,16:26:45,51.577397,-0.363916,4923,10,1.40*BC44","F4FWT-1,G8NWC,G8DHE,G6SUQ,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN",16:26:45,51.577397,-0.363916,4923,10,1.4
"$$UBSEDS2,16:27:11,51.571683,-0.358308,4971,10,1.41*953C","F4FWT-1,G8NWC,G8DHE,G6SUQ,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN",16:27:11,51.571683,-0.358308,4971,10,1.41
"$$UBSEDS2,16:27:24,51.568791,-0.355593,4996,10,1.39*86F1","F4FWT-1,G8ZBJ,G8NWC,G8DHE,G6SUQ,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN",16:27:24,51.568791,-0.355593,4996,10,1.39
"$$UBSEDS2,16:27:37,51.565892,-0.352910,5020,10,1.33*9143","F4FWT-1,G8NWC,G8DHE,G6GZH-M,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN,G6SUQ",16:27:37,51.565892,-0.35291,5020,10,1.33
"$$UBSEDS2,16:27:50,51.562949,-0.350231,5044,10,1.41*F6BD","F4FWT-1,G8NWC,G8DHE,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,F1OIL,G0WXI,G8IMN",16:27:50,51.562949,-0.350231,5044,10,1.41
"$$UBSEDS2,16:28:03,51.559963,-0.347579,5069,10,1.39*20B1","F4FWT-1,G8NWC,G8DHE,G6SUQ,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN,G6GZH-M",16:28:03,51.559963,-0.347579,5069,10,1.39
"$$UBSEDS2,16:28:03,51.557007,-0.344937,5093,10,1.34*89C7","F4FWT-1,G6SUQ,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN",16:28:03,51.557007,-0.344937,5093,10,1.34
"$$UBSEDS2,16:28:17,51.557007,-0.344937,5093,10,1.40*6737","F4FWT-1,G8NWC,G6GZH-M,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN",16:28:17,51.557007,-0.344937,5093,10,1.4
"$$UBSEDS2,16:28:30,51.553839,-0.342087,5119,10,1.40*9D08","F4FWT-1,G8NWC,G6SUQ,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN",16:28:30,51.553839,-0.342087,5119,10,1.4
"$$UBSEDS2,16:28:43,51.550923,-0.339450,5142,10,1.41*6E7A","F4FWT-1,G8NWC,G8DHE,G6SUQ,M0DNY/EMF,M0ZBU,G0TDJ,m6dnu,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN",16:28:43,51.550923,-0.33945,5142,10,1.41
"$$UBSEDS2,16:28:56,51.548035,-0.336802,5163,10,1.33*0973","F4FWT-1,G8NWC,G8DHE,G6SUQ,M0DNY/EMF,M0ZBU,G0TDJ,m6dnu,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN",16:28:56,51.548035,-0.336802,5163,10,1.33
"$$UBSEDS2,16:29:09,51.545103,-0.334117,5186,10,1.40*3F24","F4FWT-1,G8NWC,G8DHE,G6SUQ,M0DNY/EMF,M0ZBU,G0TDJ,m6dnu,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN",16:29:09,51.545103,-0.334117,5186,10,1.4
"$$UBSEDS2,16:29:22,51.542116,-0.331462,5208,10,1.39*EC92","F4FWT-1,G8NWC,G8DHE,G6GZH-M,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN,G6SUQ",16:29:22,51.542116,-0.331462,5208,10,1.39
"$$UBSEDS2,16:29:35,51.539142,-0.328799,5231,10,1.33*FFCD","F4FWT-1,G6GZH-M,M0DNY/EMF,M0ZBU,G0TDJ,m6dnu,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN,G6SUQ",16:29:35,51.539142,-0.328799,5231,10,1.33
"$$UBSEDS2,16:29:48,51.536139,-0.326131,5249,10,1.41*67EB","F4FWT-1,G8NWC,G8DHE,G6SUQ,M0DNY/EMF,M0ZBU,G0TDJ,m6dnu,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN",16:29:48,51.536139,-0.326131,5249,10,1.41
"$$UBSEDS2,16:30:01,51.533113,-0.323435,5271,10,1.40*1779","F4FWT-1,G8DHE,G6GZH-M,M0DNY/EMF,M0ZBU,G0TDJ,m6dnu,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN,G6SUQ",16:30:01,51.533113,-0.323435,5271,10,1.4
"$$UBSEDS2,16:30:14,51.530100,-0.320799,5292,10,1.40*2E2D","F4FWT-1,G8DHE,G6SUQ,M0ZBU,G0TDJ,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN",16:30:14,51.5301,-0.320799,5292,10,1.4
"$$UBSEDS2,16:30:27,51.527053,-0.318172,5311,10,1.41*B4E3","F4FWT-1,G8NWC,G8DHE,G6SUQ,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,F1OIL,G8FJG,G0WXI",16:30:27,51.527053,-0.318172,5311,10,1.41
"$$UBSEDS2,16:30:40,51.523982,-0.315657,5329,10,1.40*5EFD","F4FWT-1,G8NWC,G8DHE,G6SUQ,M0DNY/EMF,G0TDJ,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN,G6GZH-M",16:30:40,51.523982,-0.315657,5329,10,1.4
"$$UBSEDS2,16:30:53,51.520896,-0.313129,5348,10,1.40*8D21","F4FWT-1,G8NWC,G6SUQ,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN",16:30:53,51.520896,-0.313129,5348,10,1.4
"$$UBSEDS2,16:31:06,51.517813,-0.310673,5367,10,1.41*989B","F4FWT-1,G8NWC,G8DHE,G6GZH-M,M0DNY/EMF,M0ZBU,G0TDJ,m6dnu,G8KNN,G6SUQ,F1OIL,G8FJG,G0WXI,G8IMN,G0HDI",16:31:06,51.517813,-0.310673,5367,10,1.41
"$$UBSEDS2,16:31:19,51.514701,-0.308248,5384,10,1.40*9EE4","F4FWT-1,G8NWC,G6SUQ,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN,G0HDI",16:31:19,51.514701,-0.308248,5384,10,1.4
"$$UBSEDS2,16:31:32,51.511553,-0.305754,5398,10,1.34*27CA","F4FWT-1,G8NWC,G8DHE,G6SUQ,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN,G0HDI",16:31:32,51.511553,-0.305754,5398,10,1.34
"$$UBSEDS2,16:31:45,51.508397,-0.303204,5416,10,1.40*C466","F4FWT-1,G8NWC,G6SUQ,M0DNY/EMF,M0ZBU,G0TDJ,m6dnu,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN,G0HDI",16:31:45,51.508397,-0.303204,5416,10,1.4
"$$UBSEDS2,16:31:58,51.505221,-0.300586,5431,10,1.37*F6F8","F4FWT-1,G8NWC,G8DHE,G6SUQ,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,G8FJG,G0WXI,G8IMN,G6GZH-M",16:31:58,51.505221,-0.300586,5431,10,1.37
"$$UBSEDS2,16:32:11,51.502034,-0.297940,5449,10,1.39*98F1","F4FWT-1,G8NWC,G8DHE,G6SUQ,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,G8FJG,G0WXI,G8IMN",16:32:11,51.502034,-0.29794,5449,10,1.39
"$$UBSEDS2,16:32:24,51.498853,-0.295210,5466,10,1.40*044D","F4FWT-1,G6SUQ,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,G8FJG,G0WXI,G8IMN",16:32:24,51.498853,-0.29521,5466,10,1.4
"$$UBSEDS2,16:32:37,51.495669,-0.292457,5486,10,1.40*BEC6","F4FWT-1,G8NWC,G6SUQ,M0DNY/EMF,M0ZBU,G0TDJ,m6dnu,G8KNN,G8FJG,G0WXI,G8IMN,G6GZH-M",16:32:37,51.495669,-0.292457,5486,10,1.4
"$$UBSEDS2,16:32:50,51.492447,-0.289606,5504,10,1.35*7E5D","F4FWT-1,G8NWC,G8DHE,G6GZH-M,M0DNY/EMF,M0ZBU,G0TDJ,G6SUQ,G8KNN,G8FJG,G0WXI,G8IMN,G0HDI",16:32:50,51.492447,-0.289606,5504,10,1.35
"$$UBSEDS2,16:33:03,51.485988,-0.284077,5538,10,1.37*80BD","F4FWT-1,G8NWC,G8DHE,G6SUQ,M0DNY/EMF,G6GZH-M,M0ZBU,G0TDJ,m6dnu,G8KNN,G8FJG,G0WXI,G8IMN,G0HDI",16:33:03,51.485988,-0.284077,5538,10,1.37
"$$UBSEDS2,16:33:29,51.482778,-0.281282,5558,10,1.40*D2BF","F4FWT-1,G6SUQ,M0DNY/EMF,G6GZH-M,M0ZBU,G0TDJ,G8KNN,G0WXI,G8IMN,G0HDI",16:33:29,51.482778,-0.281282,5558,10,1.4
"$$UBSEDS2,16:33:42,51.479559,-0.278421,5579,10,1.32*130D","F4FWT-1,G8NWC,G6SUQ,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,G8FJG,G0HDI,G0WXI,G8IMN,G6GZH-M",16:33:42,51.479559,-0.278421,5579,10,1.32
"$$UBSEDS2,16:33:55,51.476331,-0.275443,5602,10,1.35*49A8","F4FWT-1,G8NWC,G8DHE,G6SUQ,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,G8FJG,G0WXI,G8IMN,G0HDI",16:33:55,51.476331,-0.275443,5602,10,1.35
"$$UBSEDS2,16:34:08,51.473106,-0.272453,5625,10,1.36*E25C","F4FWT-1,G8NWC,G8DHE,G6SUQ,M0DNY/EMF,M0ZBU,JP404,G0TDJ,G8KNN,G8FJG,G0WXI,G8IMN,G0HDI",16:34:08,51.473106,-0.272453,5625,10,1.36
"$$UBSEDS2,16:34:21,51.469877,-0.269375,5647,10,1.40*F09A","F4FWT-1,G8NWC,G8DHE,G6GZH-M,M0DNY/EMF,M0ZBU,G0TDJ,G6SUQ,G8KNN,G8FJG,G0WXI,G8IMN,G0HDI",16:34:21,51.469877,-0.269375,5647,10,1.4
"$$UBSEDS2,16:34:21,51.466636,-0.266281,5673,10,1.38*20B0","F4FWT-1,G8NWC,G8DHE,G6SUQ,M0DNY/EMF,G6GZH-M,M0ZBU,G0TDJ,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN,G0HDI",16:34:21,51.466636,-0.266281,5673,10,1.38
"$$UBSEDS2,16:34:35,51.466636,-0.266281,5673,10,1.35*C6FE","F4FWT-1,G8NWC,G8DHE,G6SUQ,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN",16:34:35,51.466636,-0.266281,5673,10,1.35
"$$UBSEDS2,16:34:48,51.463114,-0.262947,5697,10,1.36*C677","F4FWT-1,G8NWC,G8DHE,G6SUQ,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN,G0HDI",16:34:48,51.463114,-0.262947,5697,10,1.36
"$$UBSEDS2,16:35:01,51.459828,-0.259893,5721,10,1.35*F2CD","F4FWT-1,G8NWC,G8DHE,G6SUQ,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,G8FJG,G0HDI,G0WXI,G8IMN,G6GZH-M",16:35:01,51.459828,-0.259893,5721,10,1.35
"$$UBSEDS2,16:35:14,51.456541,-0.256839,5745,10,1.39*28F7","F4FWT-1,G8NWC,G8DHE,G6SUQ,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,G8FJG,G0WXI,G8IMN",16:35:14,51.456541,-0.256839,5745,10,1.39
"$$UBSEDS2,16:35:27,51.453233,-0.253737,5767,10,1.32*C58D","F4FWT-1,G8NWC,G8DHE,G6SUQ,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,G8FJG,G0WXI,G8IMN,G0HDI",16:35:27,51.453233,-0.253737,5767,10,1.32
"$$UBSEDS2,16:35:40,51.449949,-0.250656,5791,10,1.32*27EE","F4FWT-1,G8NWC,G8DHE,G6GZH-M,M0DNY/EMF,M0ZBU,G0TDJ,G6SUQ,G8KNN,F1OIL,G0WXI,G8IMN,G0HDI",16:35:40,51.449949,-0.250656,5791,10,1.32
"$$UBSEDS2,16:35:53,51.446668,-0.247536,5815,10,1.34*4EFD","F4FWT-1,G8NWC,G6GZH-M,M0DNY/EMF,M0ZBU,G0TDJ,G6SUQ,G8KNN,G8FJG,G0WXI,G8IMN,G0HDI",16:35:53,51.446668,-0.247536,5815,10,1.34
"$$UBSEDS2,16:36:06,51.443367,-0.244445,5836,10,1.37*9AC0","F4FWT-1,G8DHE,M0DNY/EMF,M0ZBU,JP404,G0TDJ,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN,G0HDI",16:36:06,51.443367,-0.244445,5836,10,1.37
"$$UBSEDS2,16:36:19,51.440075,-0.241328,5857,10,1.37*50F6","F4FWT-1,G8DHE,G6GZH-M,M0DNY/EMF,M0ZBU,JP404,G0TDJ,G8KNN,F1OIL,G8FJG,G0HDI,G0WXI,G8IMN,G6SUQ",16:36:19,51.440075,-0.241328,5857,10,1.37
"$$UBSEDS2,16:36:32,51.436778,-0.238115,5882,10,1.39*8A49","F4FWT-1,G8NWC,G8DHE,G6SUQ,M0DNY/EMF,G6GZH-M,M0ZBU,G0TDJ,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN,G0HDI",16:36:32,51.436778,-0.238115,5882,10,1.39
"$$UBSEDS2,16:36:45,51.433486,-0.234850,5901,10,1.39*EFF2","G8NWC,G8DHE,G6SUQ,M0DNY/EMF,M0ZBU,JP404,G0TDJ,G8KNN,G8FJG,G0WXI,G8IMN,G0HDI",16:36:45,51.433486,-0.23485,5901,10,1.39
"$$UBSEDS2,16:36:58,51.430178,-0.231476,5921,10,1.39*6260","G8DHE,G6SUQ,M0DNY/EMF,M0ZBU,JP404,G0TDJ,G8KNN,F1OIL,G8FJG,G0HDI,G0WXI,G8IMN,G6GZH-M",16:36:58,51.430178,-0.231476,5921,10,1.39
"$$UBSEDS2,16:37:11,51.426838,-0.228043,5939,10,1.37*C02E","G8DHE,G6SUQ,M0DNY/EMF,M0ZBU,JP404,G0TDJ,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN,G0HDI",16:37:11,51.426838,-0.228043,5939,10,1.37
"$$UBSEDS2,16:37:24,51.423490,-0.224574,5957,10,1.33*56A5","G0TDJ,G8DHE,G6GZH-M,M0DNY/EMF,M0ZBU,F4FWT,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN,G6SUQ",16:37:24,51.42349,-0.224574,5957,10,1.33
"$$UBSEDS2,16:37:37,51.420144,-0.221088,5974,10,1.32*C417","G0TDJ,G8DHE,G6GZH-M,M0DNY/EMF,M0ZBU,F4FWT,G6SUQ,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN,G0HDI",16:37:37,51.420144,-0.221088,5974,10,1.32
"$$UBSEDS2,16:37:50,51.416817,-0.217583,5990,10,1.39*CD04","G0TDJ,G8DHE,G6SUQ,M0DNY/EMF,M0ZBU,F4FWT,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN,G6GZH-M",16:37:50,51.416817,-0.217583,5990,10,1.39
"$$UBSEDS2,16:38:03,51.413555,-0.214000,6011,10,1.34*372E","G0TDJ,G8DHE,G6SUQ,M0DNY/EMF,M0ZBU,F4FWT,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN,G0HDI",16:38:03,51.413555,-0.214,6011,10,1.34
"$$UBSEDS2,16:38:16,51.410307,-0.210385,6031,10,1.38*4266","G0TDJ,G8DHE,G6SUQ,M0DNY/EMF,M0ZBU,JP404,F4FWT,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN,G0HDI",16:38:16,51.410307,-0.210385,6031,10,1.38
"$$UBSEDS2,16:38:29,51.407085,-0.206748,6047,10,1.31*7361","F4FWT,G8DHE,G6GZH-M,M0DNY/EMF,M0ZBU,G0TDJ,G6SUQ,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN,G0HDI",16:38:29,51.407085,-0.206748,6047,10,1.31
