_sentence,_receivers,sentence_id,time,latitude,longitude,altitude,satellites,temperature_internal,batterymv,status
"$$BoSS,479,11:28:51,52.026685,-1.155715,12678,6,9,2791,00*7B0F","G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,M0PZT",479,11:28:51,52.026685,-1.155715,12678,6,9,2791,0
"$$BoSS,481,11:29:16,52.029031,-1.151103,12809,6,9,2789,00*D927","g0nzo,G8DHE,0x17,G0TDJ,G1DYQ,F1OIL,G0WXI,G6GZH",481,11:29:16,52.029031,-1.151103,12809,6,9,2789,0
"$$BoSS,480,11:29:06,52.027958,-1.153669,12733,5,9,2789,00*069F","G8DHE,0x17,G0TDJ,G1DYQ,F1OIL,G0WXI,G6GZH,M0PZT",480,11:29:06,52.027958,-1.153669,12733,5,9,2789,0
"$$BoSS,482,11:29:31,52.029856,-1.149569,12850,5,9,2788,00*244F","g0nzo,0x17,G0TDJ,G1DYQ,F1OIL,G0WXI,G6GZH",482,11:29:31,52.029856,-1.149569,12850,5,9,2788,0
"$$BoSS,483,11:29:46,52.030967,-1.146893,12898,6,9,2788,00*939E","G8DHE,0x17,G0TDJ,G1DYQ,F1OIL,G0WXI,M0PZT",483,11:29:46,52.030967,-1.146893,12898,6,9,2788,0
"$$BoSS,484,11:29:56,52.032028,-1.144325,12958,6,9,2788,00*204E","g0nzo,G8DHE,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,G0WXI,G6GZH,M0PZT",484,11:29:56,52.032028,-1.144325,12958,6,9,2788,0
"$$BoSS,485,11:30:11,52.032629,-1.142883,13014,7,9,2780,00*CF58","g0nzo,G8DHE,0x17,G0TDJ,G1DYQ,F1OIL,G0WXI,G6GZH,M0PZT",485,11:30:11,52.032629,-1.142883,13014,7,9,2780,0
"$$BoSS,486,11:30:26,52.033339,-1.140694,13076,7,9,2771,00*A1A7","g0nzo,G8DHE,0x17,G0TDJ,G1DYQ,F1OIL,G0WXI,G6GZH,M0PZT",486,11:30:26,52.033339,-1.140694,13076,7,9,2771,0
"$$BoSS,487,11:30:36,52.034027,-1.138304,13145,5,9,2772,00*DDF4","g0nzo,0x17,G1DYQ,F1OIL,G0WXI,M0PZT",487,11:30:36,52.034027,-1.138304,13145,5,9,2772,0
"$$BoSS,488,11:30:51,52.034534,-1.136880,13175,6,9,2779,00*FB16","0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH",488,11:30:51,52.034534,-1.13688,13175,6,9,2779,0
"$$BoSS,489,11:31:06,52.035359,-1.134606,13232,6,9,2784,00*D480","g0nzo,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,G0WXI,G6GZH,M0PZT",489,11:31:06,52.035359,-1.134606,13232,6,9,2784,0
"$$BoSS,490,11:31:16,52.036143,-1.132283,13306,5,9,2784,00*CC29","0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,G0WXI,G6GZH,M0PZT",490,11:31:16,52.036143,-1.132283,13306,5,9,2784,0
"$$BoSS,491,11:31:31,52.036586,-1.130596,13359,5,8,2784,00*B0BE","0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH,M0PZT",491,11:31:31,52.036586,-1.130596,13359,5,8,2784,0
"$$BoSS,492,11:31:46,52.037546,-1.128281,13421,5,8,2784,00*CC59","G8DHE,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH,M0PZT",492,11:31:46,52.037546,-1.128281,13421,5,8,2784,0
"$$BoSS,493,11:31:56,52.037917,-1.126761,13481,7,8,2784,00*11A5","0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,G0WXI,G6GZH",493,11:31:56,52.037917,-1.126761,13481,7,8,2784,0
"$$BoSS,494,11:32:11,52.038911,-1.124266,13548,6,8,2783,00*DFAB","0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH,M0PZT",494,11:32:11,52.038911,-1.124266,13548,6,8,2783,0
"$$BoSS,495,11:32:26,52.039651,-1.121820,13602,5,8,2783,00*5A93","F1OIL,0x17,G0WXI,G6GZH,G1DYQ",495,11:32:26,52.039651,-1.12182,13602,5,8,2783,0
"$$BoSS,496,11:32:36,52.040297,-1.120281,13648,6,8,2784,00*8B4F","0x17,G0TDJ,G1DYQ,F1OIL,G0WXI,G6GZH",496,11:32:36,52.040297,-1.120281,13648,6,8,2784,0
"$$BoSS,497,11:32:51,52.041197,-1.117990,13698,6,8,2783,00*C429","0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,G0WXI,M0PZT",497,11:32:51,52.041197,-1.11799,13698,6,8,2783,0
"$$BoSS,498,11:33:06,52.041956,-1.115826,13771,6,8,2783,00*A0BC","0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,G0WXI,G6GZH,M0PZT",498,11:33:06,52.041956,-1.115826,13771,6,8,2783,0
"$$BoSS,499,11:33:16,52.042427,-1.114377,13813,6,8,2781,00*E565","0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,G0WXI,G6GZH",499,11:33:16,52.042427,-1.114377,13813,6,8,2781,0
"$$BoSS,500,11:33:31,52.043351,-1.112337,13875,5,8,2779,00*4883","G0TDJ,G8KNN,G1DYQ,F1OIL,G0WXI,M0PZT",500,11:33:31,52.043351,-1.112337,13875,5,8,2779,0
"$$BoSS,501,11:33:41,52.044265,-1.110159,13936,6,8,2779,00*BEB3","G8DHE,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,G0WXI,G6GZH",501,11:33:41,52.044265,-1.110159,13936,6,8,2779,0
"$$BoSS,502,11:33:56,52.044764,-1.108346,13990,6,8,2779,00*655F","G8DHE,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,G0WXI,G6GZH",502,11:33:56,52.044764,-1.108346,13990,6,8,2779,0
"$$BoSS,503,11:34:11,52.045375,-1.106004,14060,7,8,2779,00*A881","0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,G0WXI,G6GZH,M0PZT",503,11:34:11,52.045375,-1.106004,14060,7,8,2779,0
"$$BoSS,504,11:34:21,52.046490,-1.104051,14119,6,8,2779,00*D53D","0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH,M0PZT",504,11:34:21,52.04649,-1.104051,14119,6,8,2779,0
"$$BoSS,505,11:34:36,52.047151,-1.102637,14157,6,8,2779,00*F37C","0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,G0WXI,G6GZH,M0PZT",505,11:34:36,52.047151,-1.102637,14157,6,8,2779,0
"$$BoSS,506,11:34:51,52.048042,-1.100327,14229,5,7,2778,00*4548","g0nzo,G8DHE,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH",506,11:34:51,52.048042,-1.100327,14229,5,7,2778,0
"$$BoSS,507,11:35:01,52.049016,-1.097778,14299,5,7,2778,00*99C4","0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,G0WXI,G6GZH,M0PZT",507,11:35:01,52.049016,-1.097778,14299,5,7,2778,0
"$$BoSS,508,11:35:16,52.049829,-1.095907,14341,6,7,2778,00*608D","G8DHE,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH,M0PZT",508,11:35:16,52.049829,-1.095907,14341,6,7,2778,0
"$$BoSS,509,11:35:31,52.050865,-1.093730,14396,6,7,2776,00*A62D","G8DHE,0x17,G8KNN,G1DYQ,F1OIL,G0WXI,G6GZH,M0PZT",509,11:35:31,52.050865,-1.09373,14396,6,7,2776,0
"$$BoSS,510,11:35:41,52.051998,-1.091259,14469,5,7,2775,00*7081","0x17,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH,M0PZT",510,11:35:41,52.051998,-1.091259,14469,5,7,2775,0
"$$BoSS,511,11:35:56,52.052757,-1.089600,14511,6,7,2772,00*2F98","G8DHE,0x17,G0TDJ,G8KNN,G1DYQ,DutchMillbt,G0WXI,G6GZH",511,11:35:56,52.052757,-1.0896,14511,6,7,2772,0
"$$BoSS,512,11:36:11,52.053909,-1.087188,14571,5,7,2774,00*D687","0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH,M0PZT",512,11:36:11,52.053909,-1.087188,14571,5,7,2774,0
"$$BoSS,513,11:36:21,52.054511,-1.085614,14609,6,7,2774,00*3422","0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH,M0PZT",513,11:36:21,52.054511,-1.085614,14609,6,7,2774,0
"$$BoSS,514,11:36:36,52.055680,-1.083027,14681,5,7,2773,00*B09C","0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,M0PZT",514,11:36:36,52.05568,-1.083027,14681,5,7,2773,0
"$$BoSS,515,11:36:51,52.056827,-1.080392,14750,5,7,2772,00*D7AF","G8DHE,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH,M0PZT",515,11:36:51,52.056827,-1.080392,14750,5,7,2772,0
"$$BoSS,516,11:37:01,52.057551,-1.078709,14786,5,7,2773,00*6D50","g0nzo,G8DHE,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH,M0PZT",516,11:37:01,52.057551,-1.078709,14786,5,7,2773,0
"$$BoSS,517,11:37:16,52.058413,-1.076531,14856,5,7,2772,00*A4C7","g0nzo,G8DHE,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH",517,11:37:16,52.058413,-1.076531,14856,5,7,2772,0
"$$BoSS,518,11:37:31,52.059334,-1.075000,14936,5,7,2770,00*E4DA","G8DHE,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,M0PZT",518,11:37:31,52.059334,-1.075,14936,5,7,2770,0
"$$BoSS,519,11:37:41,52.059921,-1.074089,14985,5,7,2769,00*FEB3","g0nzo,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH,M0PZT",519,11:37:41,52.059921,-1.074089,14985,5,7,2769,0
"$$BoSS,520,11:37:56,52.060577,-1.073083,15052,6,7,2769,00*1B24","G8DHE,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,M0PZT",520,11:37:56,52.060577,-1.073083,15052,6,7,2769,0
"$$BoSS,521,11:38:06,52.061319,-1.072105,15123,6,6,2769,00*ACCA","G8DHE,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH,M0PZT",521,11:38:06,52.061319,-1.072105,15123,6,6,2769,0
"$$BoSS,522,11:38:21,52.061787,-1.071307,15164,6,6,2769,00*8520","0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH,M0PZT",522,11:38:21,52.061787,-1.071307,15164,6,6,2769,0
"$$BoSS,523,11:38:36,52.062524,-1.069791,15223,6,6,2769,00*28D6","G8DHE,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH",523,11:38:36,52.062524,-1.069791,15223,6,6,2769,0
"$$BoSS,524,11:38:46,52.063310,-1.068356,15288,6,6,2769,00*125B","g0nzo,G8DHE,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,M0PZT",524,11:38:46,52.06331,-1.068356,15288,6,6,2769,0
"$$BoSS,525,11:39:01,52.063736,-1.067545,15326,5,6,2769,00*D6D3","G8DHE,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH,M0PZT",525,11:39:01,52.063736,-1.067545,15326,5,6,2769,0
"$$BoSS,526,11:39:16,52.064366,-1.065939,15384,5,6,2769,00*F97F","G8DHE,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH,M0PZT",526,11:39:16,52.064366,-1.065939,15384,5,6,2769,0
"$$BoSS,527,11:39:26,52.065000,-1.064172,15455,6,6,2768,00*1752","0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH,M0PZT",527,11:39:26,52.065,-1.064172,15455,6,6,2768,0
"$$BoSS,528,11:39:41,52.065653,-1.062925,15498,6,6,2766,00*9F8E","G8DHE,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH,M0PZT",528,11:39:41,52.065653,-1.062925,15498,6,6,2766,0
"$$BoSS,529,11:39:56,52.066328,-1.061166,15566,6,6,2765,00*29B7","g0nzo,G8DHE,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH",529,11:39:56,52.066328,-1.061166,15566,6,6,2765,0
"$$BoSS,530,11:40:06,52.067287,-1.059902,15620,7,6,2762,00*F3EC","G8DHE,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH",530,11:40:06,52.067287,-1.059902,15620,7,6,2762,0
"$$BoSS,531,11:40:21,52.067670,-1.058744,15666,7,6,2751,00*F355","G0TDJ,G8KNN,G1DYQ,F1OIL,G0WXI,G6GZH,M0PZT",531,11:40:21,52.06767,-1.058744,15666,7,6,2751,0
"$$BoSS,532,11:40:36,52.068311,-1.057002,15736,7,6,2751,00*BBB1","0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH,M0PZT",532,11:40:36,52.068311,-1.057002,15736,7,6,2751,0
"$$BoSS,533,11:40:46,52.068681,-1.056038,15774,6,6,2756,00*DE6D","g0nzo,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH,M0PZT",533,11:40:46,52.068681,-1.056038,15774,6,6,2756,0
"$$BoSS,534,11:41:01,52.069383,-1.054444,15851,6,6,2763,00*BEE0","g0nzo,G8DHE,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH",534,11:41:01,52.069383,-1.054444,15851,6,6,2763,0
"$$BoSS,535,11:41:16,52.070255,-1.053512,15912,7,6,2763,00*1BAA","g0nzo,G8DHE,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH,M0PZT",535,11:41:16,52.070255,-1.053512,15912,7,6,2763,0
"$$BoSS,536,11:41:26,52.070854,-1.052534,15948,6,6,2762,00*9127","g0nzo,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH,M0PZT",536,11:41:26,52.070854,-1.052534,15948,6,6,2762,0
"$$BoSS,537,11:41:41,52.071800,-1.051446,16014,6,6,2762,00*E48B","g0nzo,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH,M0PZT",537,11:41:41,52.0718,-1.051446,16014,6,6,2762,0
"$$BoSS,538,11:41:51,52.072858,-1.050349,16082,6,5,2762,00*5407","g0nzo,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH,M0PZT",538,11:41:51,52.072858,-1.050349,16082,6,5,2762,0
"$$BoSS,539,11:42:06,52.073501,-1.049607,16129,6,5,2760,00*78A9","g0nzo,G8DHE,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH,M0PZT",539,11:42:06,52.073501,-1.049607,16129,6,5,2760,0
"$$BoSS,540,11:42:21,52.074502,-1.048741,16182,6,5,2760,00*478B","g0nzo,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH",540,11:42:21,52.074502,-1.048741,16182,6,5,2760,0
"$$BoSS,541,11:42:31,52.075656,-1.047802,16248,6,5,2760,00*1F8D","g0nzo,G8DHE,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH,M0PZT",541,11:42:31,52.075656,-1.047802,16248,6,5,2760,0
"$$BoSS,542,11:42:46,52.076388,-1.046774,16303,6,5,2760,00*D529","g0nzo,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH,M0PZT",542,11:42:46,52.076388,-1.046774,16303,6,5,2760,0
"$$BoSS,543,11:43:01,52.077571,-1.045323,16378,6,5,2760,00*03B3","g0nzo,G8DHE,0x17,M0NRD,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH,M0PZT",543,11:43:01,52.077571,-1.045323,16378,6,5,2760,0
"$$BoSS,544,11:43:11,52.078769,-1.043853,16440,6,5,2760,00*7403","g0nzo,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH,M0PZT",544,11:43:11,52.078769,-1.043853,16440,6,5,2760,0
"$$BoSS,545,11:43:26,52.079540,-1.042879,16486,6,5,2758,00*C468","g0nzo,G8DHE,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH,M0PZT",545,11:43:26,52.07954,-1.042879,16486,6,5,2758,0
"$$BoSS,546,11:43:41,52.080657,-1.041630,16552,6,5,2757,00*07A1","0x17,G0TDJ,F1OIL,G8KNN,G1DYQ,M0NRD,DutchMillbt,G0WXI,G6GZH",546,11:43:41,52.080657,-1.04163,16552,6,5,2757,0
"$$BoSS,547,11:43:51,52.081980,-1.040406,16610,6,5,2757,00*9E3F","g0nzo,G8DHE,0x17,G0TDJ,G8KNN,G1DYQ,M0NRD,DutchMillbt,G0WXI,G6GZH,M0PZT",547,11:43:51,52.08198,-1.040406,16610,6,5,2757,0
"$$BoSS,548,11:44:06,52.082736,-1.039522,16652,6,5,2757,00*EE94","g0nzo,G8DHE,0x17,G0TDJ,F1OIL,G8KNN,G1DYQ,M0NRD,DutchMillbt,G0WXI,G6GZH,M0PZT",548,11:44:06,52.082736,-1.039522,16652,6,5,2757,0
"$$BoSS,549,11:44:21,52.083998,-1.038088,16719,6,5,2757,00*499F","g0nzo,G8DHE,0x17,G0TDJ,M0NRD,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH,M0PZT",549,11:44:21,52.083998,-1.038088,16719,6,5,2757,0
"$$BoSS,550,11:44:31,52.085160,-1.036265,16780,6,5,2757,00*E0DB","g0nzo,0x17,G0TDJ,G8KNN,G1DYQ,M0NRD,DutchMillbt,G0WXI,G6GZH,M0PZT",550,11:44:31,52.08516,-1.036265,16780,6,5,2757,0
"$$BoSS,551,11:44:46,52.086043,-1.034690,16838,6,5,2757,00*096F","g0nzo,G8DHE,0x17,G0TDJ,M0NRD,G8KNN,G1DYQ,F1OIL,G0WXI,G6GZH,M0PZT",551,11:44:46,52.086043,-1.03469,16838,6,5,2757,0
"$$BoSS,552,11:45:01,52.087405,-1.032825,16881,6,5,2756,00*B809","g0nzo,G8DHE,0x17,G0TDJ,M0NRD,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH",552,11:45:01,52.087405,-1.032825,16881,6,5,2756,0
"$$BoSS,553,11:45:11,52.088178,-1.031585,16923,6,5,2755,00*2A56","g0nzo,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,M0PZT",553,11:45:11,52.088178,-1.031585,16923,6,5,2755,0
"$$BoSS,554,11:45:26,52.089211,-1.029973,16995,6,5,2749,00*E842","g0nzo,G8DHE,0x17,G0TDJ,F1OIL,G8KNN,G1DYQ,M0NRD,DutchMillbt,G0WXI,G6GZH,M0PZT",554,11:45:26,52.089211,-1.029973,16995,6,5,2749,0
"$$BoSS,555,11:45:35,0.000000,0.000000,17026,0,5,2733,20*0E61","g0nzo,G8DHE,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH,M0PZT",555,11:45:35,0.0,0.0,17026,0,5,2733,20
"$$BoSS,556,11:45:35,0.000000,0.000000,0,0,5,2726,20*3202","g0nzo,G8DHE,0x17,G0TDJ,M0NRD,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH,M0PZT",556,11:45:35,0.0,0.0,0,0,5,2726,20
"$$BoSS,557,11:45:35,0.000000,0.000000,0,0,4,2724,31*D18A","g0nzo,G8DHE,0x17,G0TDJ,F1OIL,G8KNN,G1DYQ,M0NRD,DutchMillbt,G0WXI,G6GZH,M0PZT",557,11:45:35,0.0,0.0,0,0,4,2724,31
"$$BoSS,558,11:46:18,0.000000,0.000000,0,0,4,2725,31*6639","g0nzo,G8DHE,0x17,G0TDJ,F1OIL,G8KNN,G1DYQ,M0NRD,DutchMillbt,G0WXI,G6GZH,M0PZT",558,11:46:18,0.0,0.0,0,0,4,2725,31
"$$BoSS,559,11:46:28,0.000000,0.000000,0,0,4,2724,31*6210","g0nzo,G8DHE,0x17,G0TDJ,F1OIL,G8KNN,G1DYQ,M0NRD,DutchMillbt,G0WXI,G6GZH,M0PZT",559,11:46:28,0.0,0.0,0,0,4,2724,31
"$$BoSS,560,11:46:37,52.094181,-1.023158,17356,7,4,2723,31*B4C6","g0nzo,G8DHE,0x17,G0TDJ,G8KNN,G1DYQ,M0NRD,DutchMillbt,G0WXI,G6GZH,M0PZT",560,11:46:37,52.094181,-1.023158,17356,7,4,2723,31
"$$BoSS,561,11:46:54,52.094762,-1.022352,17392,5,4,2725,00*2268","g0nzo,G8DHE,0x17,G0TDJ,F1OIL,G8KNN,G1DYQ,M0NRD,DutchMillbt,G0WXI,G6GZH,M0PZT",561,11:46:54,52.094762,-1.022352,17392,5,4,2725,0
"$$BoSS,562,11:47:04,52.095661,-1.021327,17457,5,4,2734,00*2389","g0nzo,G8DHE,0x17,G0TDJ,M0NRD,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH,M0PZT",562,11:47:04,52.095661,-1.021327,17457,5,4,2734,0
"$$BoSS,563,11:47:19,52.096156,-1.020160,17510,5,4,2747,00*7987","g0nzo,0x17,G0TDJ,M0NRD,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH,M0PZT",563,11:47:19,52.096156,-1.02016,17510,5,4,2747,0
"$$BoSS,564,11:47:34,52.096729,-1.018766,17570,6,4,2749,00*AF98","g0nzo,G8DHE,0x17,F1OIL,G8KNN,G1DYQ,M0NRD,DutchMillbt,G0WXI,G6GZH,M0PZT",564,11:47:34,52.096729,-1.018766,17570,6,4,2749,0
"$$BoSS,565,11:47:44,52.097064,-1.017234,17640,7,4,2749,20*9D01","g0nzo,G8DHE,0x17,F1OIL,G8KNN,G1DYQ,M0NRD,DutchMillbt,G0WXI,M0PZT",565,11:47:44,52.097064,-1.017234,17640,7,4,2749,20
"$$BoSS,567,11:48:03,0.000000,0.000000,0,0,4,2722,20*1414","g0nzo,0x17,G0TDJ,G1DYQ,F1OIL,DutchMillbt,G0WXI,M0PZT",567,11:48:03,0.0,0.0,0,0,4,2722,20
"$$BoSS,566,11:47:58,0.000000,0.000000,17658,0,4,2741,20*9345","G8DHE,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,M0PZT",566,11:47:58,0.0,0.0,17658,0,4,2741,20
"$$BoSS,568,11:48:03,0.000000,0.000000,0,0,4,2720,31*FC49","g0nzo,G8DHE,0x17,G0TDJ,F1OIL,G8KNN,G1DYQ,M0NRD,DutchMillbt,G0WXI,M0PZT",568,11:48:03,0.0,0.0,0,0,4,2720,31
"$$BoSS,569,11:48:37,0.000000,0.000000,0,0,4,2720,31*99E6","g0nzo,G8DHE,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,M0PZT",569,11:48:37,0.0,0.0,0,0,4,2720,31
"$$BoSS,570,11:48:47,52.099524,-1.013651,17875,7,4,2719,30*44B9","g0nzo,G8DHE,0x17,G0TDJ,F1OIL,G8KNN,G1DYQ,M0NRD,DutchMillbt,G0WXI",570,11:48:47,52.099524,-1.013651,17875,7,4,2719,30
"$$BoSS,571,11:49:03,52.100689,-1.012980,17967,5,4,2725,20*9EE1","g0nzo,0x17,G0TDJ,G8KNN,G1DYQ,DutchMillbt,G0WXI,M0PZT",571,11:49:03,52.100689,-1.01298,17967,5,4,2725,20
"$$BoSS,572,11:49:13,52.101646,-1.012081,18028,5,4,2736,00*3086","g0nzo,0x17,G1DYQ,F1OIL,DutchMillbt,G0WXI,M0PZT",572,11:49:13,52.101646,-1.012081,18028,5,4,2736,0
"$$BoSS,573,11:49:28,52.102367,-1.011194,18081,5,4,2746,00*DC91","g0nzo,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,M0PZT",573,11:49:28,52.102367,-1.011194,18081,5,4,2746,0
"$$BoSS,574,11:49:43,52.103274,-1.010123,18152,5,4,2749,00*D2A9","g0nzo,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,M0PZT",574,11:49:43,52.103274,-1.010123,18152,5,4,2749,0
"$$BoSS,575,11:49:53,52.104090,-1.008999,18213,5,4,2750,00*E07B","g0nzo,0x17,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,M0PZT",575,11:49:53,52.10409,-1.008999,18213,5,4,2750,0
"$$BoSS,576,11:50:08,52.104484,-1.008507,18250,5,4,2745,00*8D49","g0nzo,G8DHE,0x17,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI",576,11:50:08,52.104484,-1.008507,18250,5,4,2745,0
"$$BoSS,577,11:50:23,52.105068,-1.007288,18325,7,4,2734,00*A10D","g0nzo,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,M0PZT",577,11:50:23,52.105068,-1.007288,18325,7,4,2734,0
"$$BoSS,578,11:50:33,52.105480,-1.006759,18371,5,4,2732,00*1627","g0nzo,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,M0PZT",578,11:50:33,52.10548,-1.006759,18371,5,4,2732,0
"$$BoSS,579,11:50:48,52.106136,-1.006148,18428,6,4,2740,00*424B","g0nzo,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH,M0PZT",579,11:50:48,52.106136,-1.006148,18428,6,4,2740,0
"$$BoSS,580,11:51:03,52.106774,-1.005228,18502,5,4,2744,00*FB64","g0nzo,0x17,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH,M0PZT",580,11:51:03,52.106774,-1.005228,18502,5,4,2744,0
"$$BoSS,581,11:51:13,52.107357,-1.004721,18554,6,4,2744,00*4D55","g0nzo,G8DHE,0x17,G0TDJ,G8KNN,G1DYQ,DutchMillbt,G0WXI,G6GZH",581,11:51:13,52.107357,-1.004721,18554,6,4,2744,0
"$$BoSS,582,11:51:28,52.108400,-1.004080,18613,7,3,2745,00*F425","g0nzo,G8DHE,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH,M0PZT",582,11:51:28,52.1084,-1.00408,18613,7,3,2745,0
"$$BoSS,583,11:51:38,52.109559,-1.003212,18688,6,3,2745,00*0F10","g0nzo,G8DHE,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH,M0PZT",583,11:51:38,52.109559,-1.003212,18688,6,3,2745,0
"$$BoSS,584,11:51:53,52.110026,-1.002778,18742,6,3,2744,00*31B9","g0nzo,G8DHE,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH,M0PZT",584,11:51:53,52.110026,-1.002778,18742,6,3,2744,0
