_sentence,_receivers,sentence_id,time,latitude,longitude,altitude,satellites,battery
"$$X0,696,13:29:09,53.08723,1.08801,21984,7,4.33*5379","G3ZGZ,G8DHE,PE2G,2E0NRD,G0CXW,amell,MH,M0MKS,G4FUI,G0HWW,G8KNN,G8FJG_1,PE1ANS,G0WXI,G6GZH",696,13:29:09,53.08723,1.08801,21984,7,4.33
"$$X0,698,13:29:33,53.08591,1.09243,22104,7,4.33*F2F1","G4FUI,G8DHE,2E0NRD,G0CXW,G3ZGZ,M0MKS,MH,G0HWW,G8KNN,G8FJG_1,PE1ANS,G0WXI,G6GZH",698,13:29:33,53.08591,1.09243,22104,7,4.33
"$$X0,697,13:29:21,53.08659,1.09018,22041,7,4.31*1814","G3ZGZ,G8DHE,PE2G,G0CXW,G4FUI,MH,G0HWW,G8KNN,G8FJG_1,PE1ANS,G0WXI,G6GZH",697,13:29:21,53.08659,1.09018,22041,7,4.31
"$$X0,699,13:29:45,53.08522,1.09453,22173,7,4.32*9FA8","G4FUI,G8DHE,2E0NRD,G0CXW,MH,G3ZGZ,G0HWW,G8KNN,G8FJG_1,PE1ANS,G0WXI,G6GZH",699,13:29:45,53.08522,1.09453,22173,7,4.32
"$$X0,700,13:29:57,53.08459,1.09634,22223,7,4.32*1CB7","G3ZGZ,G8DHE,2E0NRD,G0CXW,amell,MH,G4FUI,G0HWW,G8KNN,G8FJG_1,PE1ANS,G0WXI,G6GZH",700,13:29:57,53.08459,1.09634,22223,7,4.32
"$$X0,701,13:30:09,53.08399,1.09826,22292,7,4.32*72DE","G4FUI,G8DHE,2E0NRD,G0CXW,amell,G3ZGZ,MH,G6GZH,G0HWW,G8KNN,G8FJG_1,PE1ANS,G0WXI,PD3T",701,13:30:09,53.08399,1.09826,22292,7,4.32
"$$X0,702,13:30:21,53.08345,1.09979,22340,7,4.32*6A5B","G4FUI,G8DHE,PE2G,G0CXW,amell,G3ZGZ,M0MKS,MH,G0HWW,G8KNN,G8FJG_1,PE1ANS,G0WXI,G6GZH",702,13:30:21,53.08345,1.09979,22340,7,4.32
"$$X0,703,13:30:33,53.08303,1.10179,22409,7,4.32*866C","G4FUI,G8DHE,PE2G,2E0NRD,G0CXW,amell,G3ZGZ,M0MKS,MH,G0HWW,G8KNN,G8FJG_1,PE1ANS,G0WXI,G6GZH",703,13:30:33,53.08303,1.10179,22409,7,4.32
"$$X0,704,13:30:45,53.08262,1.10390,22478,7,4.32*66C1","G3ZGZ,G8DHE,PE2G,2E0NRD,G0CXW,amell,MH,M0MKS,M0UPU,G4FUI,G0HWW,G8KNN,G8FJG_1,PE1ANS,2E0KPI,G0WXI,G6GZH,PD3T",704,13:30:45,53.08262,1.1039,22478,7,4.32
"$$X0,705,13:30:57,53.08211,1.10609,22547,7,4.32*EAAE","G4FUI,G8DHE,PE2G,2E0NRD,G0CXW,amell,G3ZGZ,2E0KPI,MH,G0HWW,G8KNN,G8FJG_1,PE1ANS,M0MKS,G0WXI,G6GZH,PD3T",705,13:30:57,53.08211,1.10609,22547,7,4.32
"$$X0,707,13:31:21,53.08126,1.11019,22705,7,4.32*65D3","G4FUI,G8DHE,PE2G,G0CXW,amell,G3ZGZ,M0MKS,MH,G0HWW,G8KNN,G8FJG_1,PE1ANS,G0WXI,G6GZH,PD3T",707,13:31:21,53.08126,1.11019,22705,7,4.32
"$$X0,706,13:31:09,53.08169,1.10810,22617,7,4.32*591D","G4FUI,G8DHE,PE2G,2E0NRD,G0CXW,G3ZGZ,M0MKS,MH,G0HWW,G8KNN,G8FJG_1,PE1ANS,G0WXI,G6GZH,PD3T",706,13:31:09,53.08169,1.1081,22617,7,4.32
"$$X0,708,13:31:33,53.08084,1.11200,22780,7,4.32*BD5F","G4FUI,G8DHE,PE2G,G0CXW,amell,MH,M0MKS,G0HWW,G8KNN,PE1ANS,G3ZGZ,G0WXI,G6GZH,PD3T",708,13:31:33,53.08084,1.112,22780,7,4.32
"$$X0,709,13:31:45,53.08046,1.11353,22852,7,4.32*09F6","G4FUI,G8DHE,PE2G,G0CXW,amell,G3ZGZ,M0MKS,MH,G0HWW,G8KNN,G8FJG_1,PE1ANS,G0WXI,G6GZH,PD3T",709,13:31:45,53.08046,1.11353,22852,7,4.32
"$$X0,710,13:31:57,53.08005,1.11501,22920,7,4.31*5F39","G4FUI,G8DHE,PE2G,2E0NRD,G0CXW,amell,G3ZGZ,M0MKS,MH,G0HWW,G8KNN,G8FJG_1,PE1ANS,G0WXI,G6GZH",710,13:31:57,53.08005,1.11501,22920,7,4.31
"$$X0,711,13:32:09,53.07957,1.11648,22990,7,4.30*9BD9","G4FUI,G8DHE,PE2G,G0CXW,amell,G3ZGZ,MH,G8KNN,G8FJG_1,PE1ANS,G0WXI,G6GZH",711,13:32:09,53.07957,1.11648,22990,7,4.3
"$$X0,712,13:32:21,53.07949,1.11794,23044,7,4.32*5CB7","G4FUI,G8DHE,PE2G,G0CXW,MH,M0MKS,M0UPU,G0HWW,G8KNN,G8FJG_1,PE1ANS,2E0KPI,G0WXI,G6GZH,PD3T",712,13:32:21,53.07949,1.11794,23044,7,4.32
"$$X0,714,13:32:45,53.07921,1.12250,23193,7,4.32*7A2A","G3ZGZ,G8DHE,PE2G,G0CXW,MH,2E0KPI,G4FUI,G0HWW,G8KNN,G8FJG_1,PE1ANS,M0MKS,G0WXI,G6GZH,PD3T",714,13:32:45,53.07921,1.1225,23193,7,4.32
"$$X0,713,13:32:33,53.07937,1.12026,23118,7,4.31*BC22","G3ZGZ,G8DHE,PE2G,2E0NRD,G0CXW,MH,M0MKS,G4FUI,G0HWW,G8KNN,G8FJG_1,PE1ANS,G0WXI,G6GZH,PD3T",713,13:32:33,53.07937,1.12026,23118,7,4.31
"$$X0,715,13:32:57,53.07910,1.12468,23245,7,4.31*94DF","G4FUI,G8DHE,PE2G,2E0NRD,G0CXW,G3ZGZ,M0MKS,MH,G0HWW,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI",715,13:32:57,53.0791,1.12468,23245,7,4.31
"$$X0,716,13:33:09,53.07898,1.12672,23300,7,4.31*1BA2","G4FUI,G8DHE,PE2G,MH,G3ZGZ,G0HWW,G8KNN,G8FJG_1,PE1ANS,M0MKS,G0WXI",716,13:33:09,53.07898,1.12672,23300,7,4.31
"$$X0,717,13:33:21,53.07885,1.12890,23358,7,4.31*38B3","G4FUI,G8DHE,PE2G,2E0NRD,G0CXW,G3ZGZ,M0MKS,MH,G0HWW,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI",717,13:33:21,53.07885,1.1289,23358,7,4.31
"$$X0,718,13:33:33,53.07858,1.13145,23412,7,4.31*809D","G4FUI,G8DHE,PE2G,2E0NRD,G0CXW,G3ZGZ,M0MKS,M0UPU,MH,G0HWW,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI",718,13:33:33,53.07858,1.13145,23412,7,4.31
"$$X0,719,13:33:45,53.07828,1.13379,23474,7,4.32*90ED","G4FUI,G8DHE,PE2G,G0CXW,EDU001,G3ZGZ,2E0KPI,M0UPU,MH,G0HWW,G8KNN,G8FJG_1,PE1ANS,G0WXI",719,13:33:45,53.07828,1.13379,23474,7,4.32
"$$X0,720,13:33:57,53.07778,1.13641,23523,7,4.31*F4C6","G4FUI,G8DHE,PE2G,2E0NRD,G0CXW,MH,M0MKS,M0UPU,G8KNN,G8FJG_1,PE1ANS,G3ZGZ,G0WXI,PD3T",720,13:33:57,53.07778,1.13641,23523,7,4.31
"$$X0,721,13:34:09,53.07701,1.13911,23578,7,4.31*0280","G4FUI,G8DHE,PE2G,2E0NRD,G0CXW,G3ZGZ,M0MKS,M0UPU,MH,G0HWW,G8KNN,G8FJG_1,PE1ANS,2E0KPI,G0WXI,PD3T",721,13:34:09,53.07701,1.13911,23578,7,4.31
"$$X0,722,13:34:21,53.07621,1.14173,23634,7,4.30*302C","G4FUI,G8DHE,PE2G,2E0NRD,G0CXW,MH,2E0KPI,G0HWW,G8KNN,G8FJG_1,PE1ANS,M0MKS,G0WXI,PD3T",722,13:34:21,53.07621,1.14173,23634,7,4.3
"$$X0,723,13:34:33,53.07542,1.14414,23677,7,4.31*E0EB","G3ZGZ,G8DHE,PE2G,G0CXW,G4FUI,2E0KPI,M0UPU,MH,G0HWW,G8KNN,G8FJG_1,PE1ANS,M0MKS,G0WXI",723,13:34:33,53.07542,1.14414,23677,7,4.31
"$$X0,724,13:34:45,53.07459,1.14646,23734,7,4.31*C14A","G4FUI,PE2G,2E0NRD,G0CXW,MH,M0MKS,M0UPU,G0HWW,G8KNN,G8FJG_1,PE1ANS,2E0KPI,G0WXI,PD3T",724,13:34:45,53.07459,1.14646,23734,7,4.31
"$$X0,725,13:34:57,53.07402,1.14886,23807,7,4.31*AD5F","G4FUI,G8DHE,PE2G,2E0NRD,G0CXW,G3ZGZ,PC1PCL,M0MKS,M0UPU,MH,G0HWW,G8KNN,G8FJG_1,PE1ANS,2E0KPI,G0WXI",725,13:34:57,53.07402,1.14886,23807,7,4.31
"$$X0,726,13:35:09,53.07340,1.15139,23893,7,4.31*FADA","G3ZGZ,G8DHE,PE2G,2E0NRD,G0CXW,MH,2E0KPI,G0HWW,G8KNN,G8FJG_1,PE1ANS,G0WXI,PD3T",726,13:35:09,53.0734,1.15139,23893,7,4.31
"$$X0,726,13:35:09,53.07340,1.15139,23893,7,4.31*fADA",PC1PCL,726,13:35:09,53.0734,1.15139,23893,7,4.31
"$$X0,727,13:35:21,53.07297,1.15399,23969,7,4.31*04B1","G4FUI,G8DHE,PE2G,G3ZGZ,MH,G0HWW,G8KNN,G8FJG_1,PE1ANS,M0MKS,G0WXI",727,13:35:21,53.07297,1.15399,23969,7,4.31
"$$X0,728,13:35:33,53.07249,1.15600,24050,7,4.31*6FA9","G4FUI,G8DHE,PE2G,G0CXW,MH,2E0KPI,M0UPU,G0HWW,G8KNN,G8FJG_1,PE1ANS,G3ZGZ,G0WXI,PD3T",728,13:35:33,53.07249,1.156,24050,7,4.31
"$$X0,729,13:35:45,53.07233,1.15817,24105,7,4.31*FA9B","G4FUI,PE2G,2E0NRD,G0CXW,M0MKS,MH,2E0KPI,G0HWW,G8KNN,G8FJG_1,PE1ANS,G3ZGZ,G0WXI,G6GZH",729,13:35:45,53.07233,1.15817,24105,7,4.31
"$$X0,730,13:35:57,53.07233,1.15990,24154,7,4.31*3355","G4FUI,PE2G,2E0NRD,G3ZGZ,M0MKS,M0UPU,MH,G0HWW,G8KNN,G8FJG_1,PE1ANS,2E0KPI,G0WXI,G6GZH,PD3T",730,13:35:57,53.07233,1.1599,24154,7,4.31
"$$X0,731,13:36:09,53.07217,1.16173,24212,7,4.31*FC0B","G4FUI,G8DHE,PE2G,MH,G3ZGZ,G0HWW,G8KNN,G8FJG_1,PE1ANS,M0MKS,G0WXI,G6GZH",731,13:36:09,53.07217,1.16173,24212,7,4.31
"$$X0,732,13:36:21,53.07185,1.16400,24264,7,4.31*4FA1","G3ZGZ,G8DHE,PE2G,2E0NRD,G0CXW,MH,M0MKS,M0UPU,G4FUI,G8KNN,G8FJG_1,2E0KPI,G0WXI,G6GZH",732,13:36:21,53.07185,1.164,24264,7,4.31
"$$X0,733,13:36:33,53.07170,1.16565,24302,7,4.31*400F","G3ZGZ,G8DHE,PE2G,2E0NRD,G0CXW,MH,M0MKS,M0UPU,G4FUI,G0HWW,G8KNN,G8FJG_1,PE1ANS,2E0KPI,G0WXI,G6GZH",733,13:36:33,53.0717,1.16565,24302,7,4.31
"$$X0,734,13:36:45,53.07135,1.16829,24362,7,4.31*C344","G3ZGZ,G8DHE,PE2G,2E0NRD,G0CXW,MH,M0MKS,M0UPU,G4FUI,G8KNN,G8FJG_1,PE1ANS,2E0KPI,G0WXI",734,13:36:45,53.07135,1.16829,24362,7,4.31
"$$X0,735,13:36:57,53.07098,1.17128,24421,7,4.31*9383","G3ZGZ,G8DHE,PE2G,2E0NRD,G0CXW,MH,M0MKS,G4FUI,G8KNN,G8FJG_1,PE1ANS,G0WXI",735,13:36:57,53.07098,1.17128,24421,7,4.31
"$$X0,736,13:37:09,53.07071,1.17396,24478,7,4.31*0AD6","G4FUI,G8DHE,PE2G,G0CXW,MH,2E0KPI,M0UPU,G0HWW,G8KNN,G8FJG_1,PE1ANS,M0MKS,G0WXI,G6GZH",736,13:37:09,53.07071,1.17396,24478,7,4.31
"$$X0,737,13:37:21,53.07046,1.17722,24556,7,4.31*5722","G3ZGZ,G8DHE,PE2G,G0CXW,G4FUI,M0MKS,M0UPU,MH,G0HWW,G8KNN,G8FJG_1,PE1ANS,2E0KPI,G0WXI,G6GZH",737,13:37:21,53.07046,1.17722,24556,7,4.31
"$$X0,738,13:37:33,53.07006,1.18026,24624,7,4.31*C5A5","G3ZGZ,G8DHE,PE2G,G0CXW,MH,M0UPU,G4FUI,G0HWW,G8KNN,G8FJG_1,PE1ANS,G0WXI,G6GZH",738,13:37:33,53.07006,1.18026,24624,7,4.31
"$$X0,740,13:37:57,53.06949,1.18583,24745,7,4.31*A24B","G3ZGZ,G8DHE,PE2G,G0CXW,G4FUI,2E0KPI,M0UPU,MH,G8KNN,G8FJG_1,PE1ANS,M0MKS,G0WXI,G6GZH",740,13:37:57,53.06949,1.18583,24745,7,4.31
"$$X0,739,13:37:45,53.06984,1.18315,24688,7,4.31*C086","G3ZGZ,G8DHE,PE2G,G0CXW,MH,2E0KPI,G4FUI,G0HWW,G8KNN,G8FJG_1,PE1ANS,M0MKS,G0WXI,G6GZH",739,13:37:45,53.06984,1.18315,24688,7,4.31
"$$X0,741,13:38:09,53.06935,1.18857,24800,6,4.31*C392","G3ZGZ,G8DHE,PE2G,G0CXW,G4FUI,2E0KPI,M0UPU,MH,G8KNN,G8FJG_1,PE1ANS,M0MKS,G0WXI,G6GZH,PD3T",741,13:38:09,53.06935,1.18857,24800,6,4.31
"$$X0,742,13:38:21,53.06885,1.19151,24869,7,4.31*073F","F4FWT-1,G4FUI,PE2G,2E0NRD,G0CXW,G3ZGZ,2E0KPI,M0UPU,MH,G8KNN,G8FJG_1,PE1ANS,M0MKS,G0WXI",742,13:38:21,53.06885,1.19151,24869,7,4.31
"$$X0,744,13:38:45,53.06791,1.19805,25009,7,4.31*C94C","F4FWT-1,G3ZGZ,G8DHE,PE2G,2E0NRD,G0CXW,MH,M0MKS,M0UPU,G4FUI,G8KNN,G8FJG_1,PE1ANS,2E0KPI,G0WXI,G6GZH",744,13:38:45,53.06791,1.19805,25009,7,4.31
"$$X0,743,13:38:33,53.06843,1.19473,24940,7,4.31*3FAF","G3ZGZ,G8DHE,PE2G,G0CXW,amell,MH,M0MKS,G0HWW,G8KNN,G8FJG_1,PE1ANS,2E0KPI,G0WXI,G6GZH",743,13:38:33,53.06843,1.19473,24940,7,4.31
"$$X0,745,13:38:57,53.06729,1.20118,25077,7,4.31*5990","G3ZGZ,G8DHE,PE2G,G0CXW,amell,MH,2E0KPI,M0UPU,G8KNN,G8FJG_1,PE1ANS,M0MKS,G0WXI,G6GZH,PD3T",745,13:38:57,53.06729,1.20118,25077,7,4.31
"$$X0,746,13:39:09,53.06666,1.20433,25144,7,4.31*9A49","G3ZGZ,PE2G,2E0NRD,G0CXW,amell,MH,M0MKS,M0UPU,G4FUI,G8KNN,G8FJG_1,PE1ANS,2E0KPI,G0WXI",746,13:39:09,53.06666,1.20433,25144,7,4.31
"$$X0,747,13:39:21,53.06626,1.20730,25201,7,4.31*73D0","G4FUI,G8DHE,PE2G,G0CXW,MH,M0UPU,G8KNN,G8FJG_1,PE1ANS,G0WXI,PD3T",747,13:39:21,53.06626,1.2073,25201,7,4.31
"$$X0,748,13:39:33,53.06601,1.21014,25265,7,4.31*CCC7","G3ZGZ,G8DHE,PE2G,G0CXW,amell,MH,2E0KPI,G4FUI,G8KNN,G8FJG_1,PE1ANS,M0MKS,G0WXI,G6GZH",748,13:39:33,53.06601,1.21014,25265,7,4.31
"$$X0,749,13:39:45,53.06605,1.21290,25337,7,4.31*02E2","G4FUI,G8DHE,PE2G,amell,G3ZGZ,M0MKS,M0UPU,MH,G8KNN,G8FJG_1,PE1ANS,2E0KPI,G0WXI,G6GZH",749,13:39:45,53.06605,1.2129,25337,7,4.31
"$$X0,750,13:39:57,53.06597,1.21609,25422,7,4.31*DDD7","G3ZGZ,G8DHE,2E0NRD,G0CXW,amell,MH,M0MKS,G8KNN,G8FJG_1,PE1ANS,2E0KPI,G0WXI,G6GZH",750,13:39:57,53.06597,1.21609,25422,7,4.31
"$$X0,752,13:40:21,53.06578,1.22245,25572,7,4.31*BF50","G4FUI,G8DHE,PE2G,G0CXW,amell,MH,2E0KPI,G8KNN,G8FJG_1,PE1ANS,G3ZGZ,G0WXI,G6GZH",752,13:40:21,53.06578,1.22245,25572,7,4.31
"$$X0,751,13:40:09,53.06603,1.21909,25489,7,4.31*E12F","G4FUI,G8DHE,PE2G,M0MKS,G0CXW,amell,G3ZGZ,MH,G8KNN,G8FJG_1,PE1ANS,2E0KPI,G0WXI,G6GZH,PD3T",751,13:40:09,53.06603,1.21909,25489,7,4.31
"$$X0,753,13:40:33,53.06561,1.22558,25625,7,4.29*4A5F","G3ZGZ,G8DHE,PE2G,G0CXW,MH,2E0KPI,M0UPU,G8KNN,G8FJG_1,PE1ANS,G0WXI,G6GZH,PD3T",753,13:40:33,53.06561,1.22558,25625,7,4.29
"$$X0,754,13:40:45,53.06535,1.22835,25675,7,4.31*6802","F4FWT-1,G8DHE,PE2G,G0CXW,amell,MH,M0MKS,M0UPU,G8KNN,G8FJG_1,PE1ANS,2E0KPI,G0WXI,G6GZH,PD3T",754,13:40:45,53.06535,1.22835,25675,7,4.31
"$$X0,756,13:41:09,53.06464,1.23486,25817,7,4.31*FA2C","G4FUI,G8DHE,PE2G,G0CXW,amell,G3ZGZ,2E0KPI,M0UPU,MH,G8KNN,G8FJG_1,PE1ANS,G0WXI,G6GZH",756,13:41:09,53.06464,1.23486,25817,7,4.31
"$$X0,755,13:40:57,53.06484,1.23171,25750,7,4.31*10A6","G3ZGZ,G8DHE,PE2G,G0CXW,MH,M0MKS,M0UPU,G4FUI,G8KNN,G8FJG_1,PE1ANS,2E0KPI,G0WXI,G6GZH",755,13:40:57,53.06484,1.23171,25750,7,4.31
"$$X0,757,13:41:21,53.06416,1.23781,25880,7,4.31*FAE7","F4FWT-1,G4FUI,G8DHE,PE2G,G0CXW,amell,G3ZGZ,PC1PCL,MH,M0UPU,G8KNN,G8FJG_1,PE1ANS,2E0KPI,G0WXI,G6GZH",757,13:41:21,53.06416,1.23781,25880,7,4.31
"$$X0,758,13:41:33,53.06405,1.24068,25939,7,4.31*99AA","G3ZGZ,G8DHE,PE2G,2E0NRD,G0CXW,MH,PC1PCL,M0MKS,M0UPU,G8KNN,G8FJG_1,PE1ANS,2E0KPI,G0WXI,G6GZH",758,13:41:33,53.06405,1.24068,25939,7,4.31
"$$X0,759,13:41:45,53.06429,1.24343,26008,7,4.31*3AA3","G8DHE,PE2G,G0CXW,amell,MH,2E0KPI,M0UPU,G8KNN,G8FJG_1,PE1ANS,M0MKS,G0WXI,G6GZH,PD3T",759,13:41:45,53.06429,1.24343,26008,7,4.31
"$$X0,760,13:41:57,53.06422,1.24685,26083,7,4.31*D509","G3ZGZ,G8DHE,PE2G,G0CXW,amell,MH,M0MKS,M0UPU,G8KNN,G8FJG_1,PE1ANS,2E0KPI,G0WXI,G6GZH",760,13:41:57,53.06422,1.24685,26083,7,4.31
"$$X0,761,13:42:09,53.06409,1.25005,26148,6,4.31*1A5E","G3ZGZ,G8DHE,PE2G,G0CXW,amell,MH,M0MKS,G8KNN,G8FJG_1,PE1ANS,2E0KPI,G0WXI,G6GZH",761,13:42:09,53.06409,1.25005,26148,6,4.31
"$$X0,762,13:42:21,53.06360,1.25331,26207,7,4.31*0535","G3ZGZ,G8DHE,PE2G,2E0NRD,G0CXW,amell,MH,M0MKS,M0UPU,G8KNN,G8FJG_1,PE1ANS,2E0KPI,G0WXI,G6GZH,PD3T",762,13:42:21,53.0636,1.25331,26207,7,4.31
"$$X0,764,13:42:45,53.06287,1.26019,26333,7,4.31*DF43","G3ZGZ,G8DHE,PE2G,amell,MH,M0MKS,G8KNN,G8FJG_1,PE1ANS,2E0KPI,G0WXI,G6GZH,PD3T",764,13:42:45,53.06287,1.26019,26333,7,4.31
"$$X0,763,13:42:33,53.06322,1.25682,26271,7,4.31*B14C","G3ZGZ,G8DHE,PE2G,2E0KPI,amell,MH,M0MKS,F4FWT,G4FUI,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI",763,13:42:33,53.06322,1.25682,26271,7,4.31
"$$X0,765,13:42:57,53.06250,1.26363,26405,6,4.31*F560","G4FUI,G8DHE,PE2G,amell,G3ZGZ,M0MKS,M0UPU,MH,G8KNN,G8FJG_1,PE1ANS,2E0KPI,G0WXI,G6GZH",765,13:42:57,53.0625,1.26363,26405,6,4.31
"$$X0,766,13:43:09,53.06246,1.26707,26479,6,4.31*5154","G4FUI,G8DHE,PE2G,amell,G3ZGZ,M0MKS,MH,G0HWW,G8KNN,G8FJG_1,PE1ANS,2E0KPI,G0WXI,G6GZH",766,13:43:09,53.06246,1.26707,26479,6,4.31
"$$X0,767,13:43:21,53.06222,1.27046,26537,6,4.31*20FF","G4FUI,G8DHE,M0MKS,amell,G3ZGZ,2E0KPI,MH,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI,G6GZH",767,13:43:21,53.06222,1.27046,26537,6,4.31
"$$X0,768,13:43:33,53.06185,1.27434,26638,6,4.31*25B8","G3ZGZ,G8DHE,PE2G,amell,MH,PC1PCL,2E0KPI,M0UPU,G4FUI,G0HWW,G8KNN,G8FJG_1,PE1ANS,M0MKS,G0WXI,G6GZH",768,13:43:33,53.06185,1.27434,26638,6,4.31
"$$X0,769,13:43:45,53.06143,1.27766,26714,6,4.31*32E9","G4FUI,G8DHE,PE2G,amell,G3ZGZ,M0MKS,M0UPU,MH,G8KNN,G8FJG_1,PE1ANS,2E0KPI,G0WXI,G6GZH",769,13:43:45,53.06143,1.27766,26714,6,4.31
"$$X0,770,13:43:57,53.06110,1.28115,26772,6,4.30*6962","G3ZGZ,G8DHE,PE2G,2E0NRD,amell,MH,G6GZH,M0UPU,G8KNN,PE1ANS,G0WXI,PD3T",770,13:43:57,53.0611,1.28115,26772,6,4.3
"$$X0,771,13:44:09,53.06031,1.28487,26855,5,4.31*2437","G4FUI,PE2G,2E0KPI,amell,MH,G3ZGZ,M0UPU,G8KNN,G8FJG_1,PE1ANS,M0MKS,G0WXI",771,13:44:09,53.06031,1.28487,26855,5,4.31
"$$X0,772,13:44:21,53.05960,1.28861,26924,6,4.31*6541","G3ZGZ,G8DHE,PE2G,M0MKS,amell,MH,2E0KPI,M0UPU,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI,G6GZH",772,13:44:21,53.0596,1.28861,26924,6,4.31
"$$X0,773,13:44:33,53.05894,1.29240,26993,6,4.30*D98D","G3ZGZ,G8DHE,PE2G,amell,MH,M0MKS,M0UPU,G8KNN,G8FJG_1,PE1ANS,2E0KPI,G0WXI,G6GZH",773,13:44:33,53.05894,1.2924,26993,6,4.3
"$$X0,774,13:44:45,53.05817,1.29619,27062,6,4.31*43F1","G4FUI,PE2G,amell,G3ZGZ,M0MKS,M0UPU,MH,G8KNN,G8FJG_1,PE1ANS,2E0KPI,G0WXI,G6GZH",774,13:44:45,53.05817,1.29619,27062,6,4.31
"$$X0,775,13:44:57,53.05725,1.29935,27150,5,4.30*9096","G3ZGZ,PE2G,2E0NRD,amell,M0MKS,MH,2E0KPI,G0HWW,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI",775,13:44:57,53.05725,1.29935,27150,5,4.3
"$$X0,776,13:45:09,53.05643,1.30285,27220,6,4.30*B75E","G3ZGZ,PE2G,amell,MH,M0MKS,G0HWW,G8KNN,G8FJG_1,PE1ANS,2E0KPI",776,13:45:09,53.05643,1.30285,27220,6,4.3
"$$X0,777,13:45:21,53.05564,1.30569,27297,6,4.30*145C","G3ZGZ,G8DHE,PE2G,amell,MH,G8KNN,G8FJG_1,PE1ANS,G0WXI",777,13:45:21,53.05564,1.30569,27297,6,4.3
"$$X0,778,13:45:33,53.05501,1.30861,27347,6,4.30*8A7C","G8DHE,PE2G,amell,MH,M0MKS,M0UPU,G8KNN,G8FJG_1,PE1ANS,2E0KPI,G0WXI",778,13:45:33,53.05501,1.30861,27347,6,4.3
"$$X0,779,13:45:45,53.05447,1.31181,27416,6,4.30*55C9","G3ZGZ,G8DHE,PE2G,2E0NRD,amell,MH,2E0KPI,M0UPU,G8KNN,G8FJG_1,PE1ANS,M0MKS,PD3T",779,13:45:45,53.05447,1.31181,27416,6,4.3
"$$X0,780,13:45:57,53.05397,1.31472,27487,6,4.31*7564","F4FWT-1,G3ZGZ,G8DHE,PE2G,2E0NRD,amell,MH,M0UPU,G8KNN,G8FJG_1,PE1ANS,G0WXI",780,13:45:57,53.05397,1.31472,27487,6,4.31
"$$X0,781,13:46:09,53.05353,1.31833,27562,6,4.31*38D7","G3ZGZ,PE2G,MH,2E0KPI,G8KNN,G8FJG_1,PE1ANS,G0WXI",781,13:46:09,53.05353,1.31833,27562,6,4.31
"$$X0,783,13:46:33,53.05213,1.32583,27356,6,4.31*0D66","F4FWT-1,G3ZGZ,G8DHE,PE2G,MH,M0MKS,M0UPU,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI",783,13:46:33,53.05213,1.32583,27356,6,4.31
"$$X0,782,13:46:21,53.05284,1.32223,27523,6,4.31*5247","G3ZGZ,G8DHE,PE2G,MH,M0MKS,M0UPU,G8KNN,G8FJG_1,PE1ANS,G0WXI,G6GZH,PD3T",782,13:46:21,53.05284,1.32223,27523,6,4.31
"$$X0,784,13:46:45,53.05155,1.32868,27164,6,4.30*4D1B","G3ZGZ,G8DHE,PE2G,amell,MH,M0MKS,M0UPU,G8KNN,G8FJG_1,PE1ANS,G0WXI",784,13:46:45,53.05155,1.32868,27164,6,4.3
"$$X0,785,13:46:57,53.05087,1.33226,26990,6,4.31*CCAE","PE2G,amell,MH,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI",785,13:46:57,53.05087,1.33226,26990,6,4.31
"$$X0,786,13:47:09,53.05034,1.33605,26819,6,4.30*3414","G8DHE,PE2G,amell,MH,2E0KPI,M0UPU,G8KNN,G8FJG_1,PE1ANS,G0WXI",786,13:47:09,53.05034,1.33605,26819,6,4.3
"$$X0,787,13:47:21,53.05000,1.33977,26642,6,4.31*2E55","G4FUI,G8DHE,PE2G,MH,M0MKS,M0UPU,G8KNN,G8FJG_1,PE1ANS,G0WXI",787,13:47:21,53.05,1.33977,26642,6,4.31
"$$X0,789,13:47:45,53.04960,1.34699,26309,6,4.30*A549","G4FUI,G8DHE,PE2G,MH,M0MKS,M0UPU,G8KNN,G8FJG_1,PE1ANS,G0WXI",789,13:47:45,53.0496,1.34699,26309,6,4.3
"$$X0,788,13:47:33,53.04986,1.34339,26465,6,4.31*EED4","G8DHE,PE2G,amell,MH,2E0KPI,M0UPU,G8KNN,G8FJG_1,PE1ANS,M0MKS,G0WXI",788,13:47:33,53.04986,1.34339,26465,6,4.31
"$$X0,790,13:47:57,53.04946,1.34974,26097,6,4.30*1D81","G4FUI,G8DHE,PE2G,amell,MH,M0MKS,M0UPU,G8KNN,G8FJG_1,PE1ANS,G0WXI,G6GZH",790,13:47:57,53.04946,1.34974,26097,6,4.3
